epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,35658.1,0.97137,0.58681,1.07409,0.9583,0.94893,0.9705,0.60624,1.42202,0.56888,1.46297,0.000109,0.000109,0.000109
92,36046.3,0.97805,0.58118,1.07297,0.95604,0.95073,0.97089,0.60503,1.43846,0.57022,1.4387,9.91e-05,9.91e-05,9.91e-05
93,36434.6,0.97804,0.59363,1.07342,0.95925,0.94736,0.97061,0.60471,1.46673,0.57164,1.48389,8.92e-05,8.92e-05,8.92e-05
94,36822.9,0.97075,0.58966,1.06903,0.9575,0.95029,0.97052,0.60892,1.42766,0.5658,1.44427,7.93e-05,7.93e-05,7.93e-05
95,37211.2,0.9621,0.57967,1.06597,0.95847,0.94621,0.97007,0.61027,1.42935,0.5632,1.44204,6.94e-05,6.94e-05,6.94e-05
96,37599.5,0.97036,0.58307,1.07771,0.96107,0.94874,0.97092,0.61482,1.40739,0.55978,1.45119,5.95e-05,5.95e-05,5.95e-05
97,37987.7,0.96689,0.57633,1.06136,0.95914,0.95338,0.97229,0.63162,1.36343,0.54606,1.42033,4.96e-05,4.96e-05,4.96e-05
98,38376,0.95912,0.56744,1.05639,0.95995,0.95168,0.97106,0.63183,1.36886,0.54611,1.4282,3.97e-05,3.97e-05,3.97e-05
99,38764.3,0.9605,0.57144,1.05867,0.9616,0.95047,0.97119,0.63421,1.36649,0.54608,1.43136,2.98e-05,2.98e-05,2.98e-05
100,39152.4,0.95509,0.56515,1.0656,0.96184,0.9527,0.97204,0.64351,1.35191,0.54024,1.43646,1.99e-05,1.99e-05,1.99e-05
