epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
145,20380,0.65159,0.38352,0.80009,0.98129,0.9715,0.99134,0.8646,0.55849,0.30435,0.78523,0.002872,0.002872,0.002872
146,20521.4,0.64907,0.38251,0.80143,0.98036,0.97192,0.99137,0.86413,0.56002,0.30502,0.78547,0.0028225,0.0028225,0.0028225
147,20661.4,0.64858,0.38282,0.80152,0.98143,0.97176,0.99147,0.86456,0.55966,0.30547,0.78536,0.002773,0.002773,0.002773
148,20801.4,0.64835,0.3814,0.80024,0.98054,0.97233,0.99149,0.86556,0.55698,0.30379,0.78507,0.0027235,0.0027235,0.0027235
149,20941.5,0.64466,0.37968,0.80068,0.98048,0.97225,0.99151,0.86716,0.55484,0.30307,0.78483,0.002674,0.002674,0.002674
150,21081.6,0.64704,0.38089,0.80141,0.98023,0.9739,0.99171,0.86741,0.55503,0.30272,0.78481,0.0026245,0.0026245,0.0026245
151,21224.3,0.63959,0.37757,0.80127,0.98226,0.97203,0.9919,0.86818,0.55219,0.30162,0.78446,0.002575,0.002575,0.002575
152,21366,0.64147,0.37964,0.79962,0.98208,0.97145,0.99164,0.86749,0.55394,0.30208,0.78456,0.0025255,0.0025255,0.0025255
153,21505.9,0.63809,0.37558,0.80116,0.98175,0.97343,0.99154,0.86801,0.55307,0.30151,0.78467,0.002476,0.002476,0.002476
154,21646,0.63594,0.37508,0.79973,0.98233,0.97334,0.99163,0.86894,0.55121,0.30028,0.78437,0.0024265,0.0024265,0.0024265
155,21786,0.63622,0.37608,0.80049,0.98126,0.97449,0.99167,0.86985,0.5485,0.29974,0.78413,0.002377,0.002377,0.002377
156,21926,0.63592,0.37328,0.79837,0.98104,0.97452,0.99188,0.86989,0.54831,0.29915,0.78404,0.0023275,0.0023275,0.0023275
157,22066.1,0.62797,0.36989,0.80003,0.98153,0.97385,0.99185,0.87004,0.54816,0.29861,0.78401,0.002278,0.002278,0.002278
158,22206.1,0.62734,0.36895,0.79923,0.97983,0.97515,0.99192,0.87002,0.54791,0.29814,0.78395,0.0022285,0.0022285,0.0022285
159,22346.5,0.63207,0.37326,0.79967,0.98147,0.97459,0.99183,0.87063,0.54522,0.29729,0.78365,0.002179,0.002179,0.002179
160,22486.6,0.62946,0.37019,0.79924,0.98182,0.97308,0.99187,0.87165,0.54311,0.29616,0.78341,0.0021295,0.0021295,0.0021295
161,22631.5,0.62715,0.36946,0.79862,0.982,0.97348,0.99187,0.87109,0.54293,0.29595,0.78346,0.00208,0.00208,0.00208
162,22771.6,0.62466,0.36796,0.79908,0.98201,0.97434,0.99199,0.87181,0.54176,0.29544,0.78326,0.0020305,0.0020305,0.0020305
163,22911.6,0.62296,0.36883,0.79897,0.98182,0.97377,0.99196,0.87237,0.54068,0.29521,0.78313,0.001981,0.001981,0.001981
164,23051.9,0.6218,0.36704,0.79848,0.9819,0.97494,0.99213,0.87211,0.5406,0.29531,0.78305,0.0019315,0.0019315,0.0019315
165,23192.2,0.61528,0.36244,0.79758,0.98189,0.97482,0.99219,0.87255,0.53967,0.29457,0.78291,0.001882,0.001882,0.001882
166,23332.2,0.62089,0.3668,0.79756,0.98189,0.97509,0.99209,0.87222,0.54065,0.29463,0.783,0.0018325,0.0018325,0.0018325
167,23472.2,0.60983,0.36013,0.79803,0.98193,0.97569,0.99221,0.87294,0.53916,0.29433,0.78281,0.001783,0.001783,0.001783
168,23612.3,0.61233,0.36299,0.79768,0.98247,0.9755,0.99225,0.87406,0.53819,0.29345,0.78276,0.0017335,0.0017335,0.0017335
169,23752.4,0.61215,0.36261,0.79673,0.98261,0.97539,0.99216,0.87368,0.53837,0.2931,0.78277,0.001684,0.001684,0.001684
170,23892,0.60508,0.35602,0.79652,0.9831,0.97511,0.99217,0.87432,0.53693,0.29268,0.78258,0.0016345,0.0016345,0.0016345
171,24032.1,0.60791,0.35937,0.7973,0.98262,0.97533,0.99215,0.87458,0.53573,0.29171,0.78242,0.001585,0.001585,0.001585
172,24172.1,0.60798,0.35911,0.79674,0.98212,0.97602,0.99211,0.87431,0.536,0.29141,0.78243,0.0015355,0.0015355,0.0015355
173,24312.2,0.60263,0.35707,0.79661,0.98243,0.97598,0.9922,0.87428,0.53634,0.29133,0.78247,0.001486,0.001486,0.001486
174,24452.2,0.6029,0.35586,0.79588,0.98327,0.97494,0.99218,0.87447,0.53593,0.29145,0.78239,0.0014365,0.0014365,0.0014365
175,24593.5,0.6041,0.35601,0.79592,0.9815,0.97632,0.99221,0.87506,0.53433,0.29095,0.78223,0.001387,0.001387,0.001387
176,24733.8,0.5987,0.35442,0.79484,0.98212,0.9763,0.9922,0.87538,0.53406,0.29096,0.78218,0.0013375,0.0013375,0.0013375
177,24874.1,0.59435,0.35176,0.79457,0.98191,0.97615,0.99225,0.87616,0.53254,0.2903,0.78202,0.001288,0.001288,0.001288
178,25014,0.59462,0.35021,0.79465,0.98174,0.97622,0.99222,0.87596,0.53175,0.29001,0.78191,0.0012385,0.0012385,0.0012385
179,25155.6,0.59023,0.34738,0.7959,0.98148,0.97605,0.99222,0.8763,0.53191,0.28966,0.78186,0.001189,0.001189,0.001189
180,25295.7,0.58902,0.34782,0.79428,0.98297,0.97509,0.99222,0.87672,0.53133,0.28928,0.78181,0.0011395,0.0011395,0.0011395
181,25435.8,0.5887,0.34759,0.79608,0.98375,0.97466,0.99231,0.87706,0.53025,0.28882,0.78169,0.00109,0.00109,0.00109
182,25577.5,0.58983,0.34885,0.79319,0.98352,0.97403,0.99231,0.87622,0.53176,0.28931,0.78183,0.0010405,0.0010405,0.0010405
183,25717.6,0.58474,0.3445,0.79373,0.98261,0.97526,0.9923,0.87681,0.53081,0.28898,0.78174,0.000991,0.000991,0.000991
184,25857.6,0.58692,0.3467,0.79295,0.9822,0.97576,0.99235,0.87705,0.53052,0.28875,0.78164,0.0009415,0.0009415,0.0009415
